keyword,tweet,clean_tokens,clean_text,lex_score,lex_label,ml_label
gojek,"@Ordinaryjhonny klo beli under 50 pke sopipud murce bgttt, grab gojek keknyaa murahnya klo belanja up 100 dehh. aku langganan sopipud langganan sopi vip lumayan kebantu wkwkwk","['beli', '50', 'pke', 'sopipud', 'murce', 'bgttt', 'grab', 'gojek', 'keknyaa', 'murah', 'belanja', '100', 'dehh', 'langgan', 'sopipud', 'langgan', 'sopi', 'vip', 'lumayan', 'bantu', 'wkwkwk']",beli 50 pke sopipud murce bgttt grab gojek keknyaa murah belanja 100 dehh langgan sopipud langgan sopi vip lumayan bantu wkwkwk,-1.0,negative,negative
gojek,cinta bgt sm abang gojek kalo lewat jalan gs bukan lewat belakang karna jadinya ak kena debunya dikit 😋,"['cinta', 'bgt', 'sm', 'abang', 'gojek', 'jalan', 'gs', 'karna', 'ak', 'kena', 'debu', 'dikit']",cinta bgt sm abang gojek jalan gs karna ak kena debu dikit,0.0,neutral,neutral
gojek,@ainurohman Gojek kenapa lagi dah,"['gojek', 'dah']",gojek dah,0.0,neutral,neutral
gojek,@Arti_SebuahRasa @gojekindonesia @GrabID sehat2 ya bapak gojek,"['sehat2', 'ya', 'gojek']",sehat2 ya gojek,0.0,neutral,neutral
gojek,"@ainurohman Masih beda sih. 

Kalau yang gojek ini okelah perkara remeh sepele receh. 
Yang KAI mah bahkan ga ada perkara apa-apa sama sekali.","['beda', 'sih', 'gojek', 'oke', 'perkara', 'remeh', 'sepele', 'receh', 'kai', 'mah', 'nggak', 'perkara', 'apaapa']",beda sih gojek oke perkara remeh sepele receh kai mah nggak perkara apaapa,-0.5,negative,negative
gojek,"@moovnale Mau di gojek juga adek mah gas, pap","['gojek', 'adek', 'mah', 'gas', 'pap']",gojek adek mah gas pap,0.0,neutral,neutral
gojek,@Ordinaryjhonny Gojek ku lagi wangi banyak voc nya,"['gojek', 'ku', 'wangi', 'voc']",gojek ku wangi voc,0.0,neutral,neutral
gojek,ILONG GOJEK KU DAH PULANGGG OMG OMG,"['ilong', 'gojek', 'ku', 'dah', 'pulanggg', 'omg', 'omg']",ilong gojek ku dah pulanggg omg omg,0.0,neutral,neutral
gojek,"Momen pekan ini

Ngaduin admin Somethinc, pegawai KAI, lalu driver Gojek. Dengan benang merah yg sama: gara2 hal remeh, sepele, receh.

🤡","['momen', 'pekan', 'ngaduin', 'admin', 'somethinc', 'pegawai', 'kai', 'driver', 'gojek', 'benang', 'merah', 'yg', 'gara2', 'remeh', 'sepele', 'receh']",momen pekan ngaduin admin somethinc pegawai kai driver gojek benang merah yg gara2 remeh sepele receh,0.0,neutral,neutral
gojek,"Gue yakin klo gue gaada sampingan
Gaada kerjaan lain 

Meninggal gue idup di jakarta
Dengan gue yg gabisa frugal living itu wkwkkw

Gojek gue aja udh 2 jt/ bulan","['gue', 'gue', 'gaada', 'samping', 'gaada', 'kerja', 'tinggal', 'gue', 'idup', 'jakarta', 'gue', 'yg', 'gabisa', 'frugal', 'living', 'wkwkkw', 'gojek', 'gue', 'udh', 'jt']",gue gue gaada samping gaada kerja tinggal gue idup jakarta gue yg gabisa frugal living wkwkkw gojek gue udh jt,-2.0,negative,negative
gojek,@firametta @vianthra SALAH YA KALAU COWOK MINTA DI BONCENG? 😔😔😔 EMANG KENAPA SIH???? 😔😔 WAKTU GW PULANG NAIK GOJEK AJA YANG NYETIR CEWEK GAK MINTA GANTIAN. 😩😩😩,"['salah', 'ya', 'cowok', 'bonceng', 'emang', 'sih', 'gw', 'pulang', 'gojek', 'nyetir', 'cewek', 'gak', 'ganti']",salah ya cowok bonceng emang sih gw pulang gojek nyetir cewek gak ganti,-1.0,negative,negative
gojek,"Shopeefood Diskon 100% s/d 35rb minbel 20K. Semua resto, akun tertentu ‼️‼️

Cek dan klaim di resto ini 👇
https://t.co/tboY5WoY0a
https://t.co/tboY5WoY0a

t. gofood grabfood kode promo go grab shopee food sfood voucher daget gojek gratis ongkir https://t.co/UJ5l358FaI","['shopeefood', 'diskon', '100', 'sd', '35rb', 'minbel', '20k', 'resto', 'akun', '', 'cek', 'klaim', 'resto', 'gofood', 'grabfood', 'kode', 'promo', 'go', 'grab', 'shopee', 'food', 'sfood', 'voucher', 'daget', 'gojek', 'gratis', 'ongkir']",shopeefood diskon 100 sd 35rb minbel 20k resto akun  cek klaim resto gofood grabfood kode promo go grab shopee food sfood voucher daget gojek gratis ongkir,5.0,positive,positive
gojek,"Shopeefood Diskon 90% s/d 25rb ‼️ Khusus untuk resto tertentu! 🍝🍜

Cek dan klaim dari resto ini 👇
https://t.co/doSg7AQUTA

t. gofood grabfood kode promo go grab shopee food sfood voucher gojek https://t.co/BBeAFYng9N","['shopeefood', 'diskon', '90', 'sd', '25rb', '', 'khusus', 'resto', 'cek', 'klaim', 'resto', 'gofood', 'grabfood', 'kode', 'promo', 'go', 'grab', 'shopee', 'food', 'sfood', 'voucher', 'gojek']",shopeefood diskon 90 sd 25rb  khusus resto cek klaim resto gofood grabfood kode promo go grab shopee food sfood voucher gojek,4.0,positive,positive
gojek,"Mas pesen Ojol itu egonya diturunkan jangan merasa udah bayar. Biasakan pesan itu kalo udah siap. Apa salahnya situ yang nunggu? 
Mana pakai gojek hemat pula tapi berasa raja 😂😂😂😂😂😂😂","['mas', 'sen', 'ojol', 'ego', 'turun', 'udah', 'bayar', 'biasa', 'pesan', 'udah', 'salah', 'situ', 'nunggu', 'pakai', 'gojek', 'hemat', 'asa', 'raja']",mas sen ojol ego turun udah bayar biasa pesan udah salah situ nunggu pakai gojek hemat asa raja,-1.0,negative,negative
gojek,"‼️ Voucher diskon 100% max 40rb! Bisa semua resto ✨

Klaim di resto ini sebelum habis 👇👇👇
https://t.co/p9LzoEoOi3
https://t.co/p9LzoEoOi3

t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget gratis ongkir thr dana kaget https://t.co/xr7TXb76g1","['', 'voucher', 'diskon', '100', 'max', '40rb', 'resto', 'klaim', 'resto', 'habis', 'gofood', 'grabfood', 'shopeefood', 'kode', 'promo', 'go', 'grab', 'shopee', 'food', 'gojek', 'daget', 'gratis', 'ongkir', 'thr', 'dana', 'kaget']", voucher diskon 100 max 40rb resto klaim resto habis gofood grabfood shopeefood kode promo go grab shopee food gojek daget gratis ongkir thr dana kaget,6.0,positive,positive
gojek,"WINGSTOP SHOPEEFOOD DISKON jadi 5K aja Combo 3 Boneless 🤤🍗🐔

‼️ Klaim voucher nya disini sebelum habis 👇👇
https://t.co/D3iHNzk5AI
https://t.co/D3iHNzk5AI

daget gofood grabfood kode promo go grab shopee food sfood voucher gojek thr shopeepay https://t.co/zE5q0jPVwa","['wingstop', 'shopeefood', 'diskon', '5k', 'combo', 'boneless', '', 'klaim', 'voucher', 'habis', 'daget', 'gofood', 'grabfood', 'kode', 'promo', 'go', 'grab', 'shopee', 'food', 'sfood', 'voucher', 'gojek', 'thr', 'shopeepay']",wingstop shopeefood diskon 5k combo boneless  klaim voucher habis daget gofood grabfood kode promo go grab shopee food sfood voucher gojek thr shopeepay,6.0,positive,positive
gojek,"Dari Pada Blonde Creamy Latte DISKON jadi 2K-an aja bisa pick up ✨

‼️ Klaim voucher-nya di sini sebelum habis 👇👇
https://t.co/4uue6niSc7
https://t.co/4uue6niSc7

t. daget gofood grabfood kode promo go grab shopee food jerome sfood gojek kopi https://t.co/9CSyvIOdM8","['blonde', 'creamy', 'latte', 'diskon', '2kan', 'pick', '', 'klaim', 'vouchernya', 'habis', 'daget', 'gofood', 'grabfood', 'kode', 'promo', 'go', 'grab', 'shopee', 'food', 'jerome', 'sfood', 'gojek', 'kopi']",blonde creamy latte diskon 2kan pick  klaim vouchernya habis daget gofood grabfood kode promo go grab shopee food jerome sfood gojek kopi,3.0,positive,positive
gojek,"@xiaosxhi Klo lewat pinterest udah, gojek udah.. Bukan hal yg tidak mungkin di spotify engga 😭","['pinterest', 'udah', 'gojek', 'udah', 'yg', 'spotify', 'engga']",pinterest udah gojek udah yg spotify engga,0.0,neutral,neutral
gojek,yah pokoknya kalo sampe ijo lagi masih lanjut tuh xinlong gojek agenda....,"['yah', 'pokok', 'sampe', 'ijo', 'tuh', 'xinlong', 'gojek', 'agenda']",yah pokok sampe ijo tuh xinlong gojek agenda,0.0,neutral,neutral
gojek,"versi aku 
- kasih uang lebih (tips) even itu cmn 1rb doang
- jgn lupa bilang 'maaf' kl buat abangnya nunggu dan makasi pas udh sampe
- jgn dibiasain berhenti tengah jalan buat mampir beli makanan, kasian abangnya 😭😭
-pesen gojek comfort kl bawaan kalian banyak","['versi', 'kasih', 'uang', 'tips', 'even', 'cmn', '1rb', 'doang', 'jgn', 'lupa', 'bilang', 'maaf', 'kl', 'abang', 'nunggu', 'makas', 'pas', 'udh', 'sampe', 'jgn', 'dibiasain', 'henti', 'jalan', 'mampir', 'beli', 'makan', 'kasi', 'abang', 'sen', 'gojek', 'comfort', 'kl', 'bawa']",versi kasih uang tips even cmn 1rb doang jgn lupa bilang maaf kl abang nunggu makas pas udh sampe jgn dibiasain henti jalan mampir beli makan kasi abang sen gojek comfort kl bawa,-1.0,negative,negative
gojek,@iamtolerable Gw ketika jd gojek,"['gw', 'gojek']",gw gojek,0.0,neutral,neutral
gojek,"@nubirettto Kemaren ketemu gua di kantor gojek,kata dia mw mulai ngojek di monaco pas pramusim","['kemaren', 'ketemu', 'gua', 'kantor', 'gojekkata', 'mw', 'ngojek', 'monaco', 'pas', 'pramusim']",kemaren ketemu gua kantor gojekkata mw ngojek monaco pas pramusim,0.0,neutral,neutral
gojek,"@Ordinaryjhonny kalo gofood biasanya berlangganan gojekplus dulu kakk, tp gojek banyak promo lainnya kok aku sering bgt dptt, mungkin bisa di coba

📌GOJEKAYU
📌GORIDEAJA
📌GOCARAJA
📌GOWEEKEND
📌langganan gojekplus pake kode GOJEKAYU disc up to 50% https://t.co/8sBLXOvEqr","['gofood', 'langgan', 'gojekplus', 'kakk', 'tp', 'gojek', 'promo', 'bgt', 'dptt', 'coba', 'gojekayu', 'gorideaja', 'gocaraja', 'goweekend', 'langgan', 'gojekplus', 'pake', 'kode', 'gojekayu', 'disc', '50']",gofood langgan gojekplus kakk tp gojek promo bgt dptt coba gojekayu gorideaja gocaraja goweekend langgan gojekplus pake kode gojekayu disc 50,1.0,positive,positive
gojek,"mau nyaman mah lu naik taxi onlen terus ada grab/ gojek juga, kalo sama sama ada budget buat naik krl gausa protes org namanya juga TRANSUM dari KAI nya juga bilang boleh di jam pertama keberangkatan, sama sama nyari duit heboh amat sendernya","['nyaman', 'mah', 'lu', 'taxi', 'onlen', 'grab', 'gojek', 'budget', 'krl', 'gausa', 'protes', 'org', 'nama', 'transum', 'kai', 'bilang', 'jam', 'berangkat', 'nyari', 'duit', 'heboh', 'sender']",nyaman mah lu taxi onlen grab gojek budget krl gausa protes org nama transum kai bilang jam berangkat nyari duit heboh sender,1.0,positive,positive
gojek,"undip! In This Economic aku ada voucher gratis GOJEK 😭😭😭
PROMO GOJEK TENGAH BULAN 
A1 dari abg gw org gojek haha
masukin ntr pas order lgnsg ad promo aplgi musim ujan gini skuyy gofood

GORIDEAJA
GOCARAJA
GOJEKFATTAN
COBAINGOJEK
GOBANDARA
GOWEEKEND
YUKNGAMPUS
GOM… https://t.co/aEE0Knez9F","['undip', 'economic', 'voucher', 'gratis', 'gojek', 'promo', 'gojek', 'a1', 'abg', 'gw', 'org', 'gojek', 'haha', 'masukin', 'ntr', 'pas', 'order', 'lgnsg', 'ad', 'promo', 'aplgi', 'musim', 'ujan', 'gin', 'skuyy', 'gofood', 'gorideaja', 'gocaraja', 'gojekfattan', 'cobaingojek', 'gobandara', 'goweekend', 'yukngampus', 'gom']",undip economic voucher gratis gojek promo gojek a1 abg gw org gojek haha masukin ntr pas order lgnsg ad promo aplgi musim ujan gin skuyy gofood gorideaja gocaraja gojekfattan cobaingojek gobandara goweekend yukngampus gom,4.0,positive,positive
gojek,@aishiteRIE2124 Jujur banget. Rada heran sama orang-orang yang masih ngantri tapi udah mesen gojek. Apapun jenis gojeknya ya. Bahkan ada yang belum turun KRL udah mesen lah anjir :’),"['jujur', 'banget', 'rada', 'heran', 'orangorang', 'ngantri', 'udah', 'mesen', 'gojek', 'apa', 'jenis', 'gojek', 'ya', 'turun', 'krl', 'udah', 'mesen', 'anjir']",jujur banget rada heran orangorang ngantri udah mesen gojek apa jenis gojek ya turun krl udah mesen anjir,-1.0,negative,negative
gojek,bayangin gw naek gojek di jalan gerimis gerimis mendung gw mendengarkan sorrowful reunion 🥀,"['bayangin', 'gw', 'naek', 'gojek', 'jalan', 'gerimis', 'gerimis', 'mendung', 'gw', 'dengar', 'sorrowful', 'reunion']",bayangin gw naek gojek jalan gerimis gerimis mendung gw dengar sorrowful reunion,0.0,neutral,neutral
gojek,@aishiteRIE2124 Tapi layanan hematnya gojek emang tail sih. Gw di Jogja weekdays pesen gojek yg hemat dilama2in. Trs sampai cancel sendiri. Pas order ulang dapetnya jauh padahal yg yg deket2 banyak,"['layan', 'hemat', 'gojek', 'emang', 'tail', 'sih', 'gw', 'jogja', 'weekdays', 'sen', 'gojek', 'yg', 'hemat', 'dilama2in', 'trs', 'cancel', 'pas', 'order', 'ulang', 'dapetnya', 'yg', 'yg', 'deket2']",layan hemat gojek emang tail sih gw jogja weekdays sen gojek yg hemat dilama2in trs cancel pas order ulang dapetnya yg yg deket2,2.0,positive,positive
gojek,"dips! In This Economic aku ada voucher gratis GOJEK 😭😭😭
PROMO GOJEK TENGAH BULAN 
A1 dari abg gw org gojek haha
masukin dulu ntr pas order lgnsg ada promo aplgi musim ujan gini skuyy gofood

GORIDEAJA
GOCARAJA
GOJEKFATTAN
COBAINGOJEK
GOBANDARA
GOWEEKEND
YUKNGAMPUS
GOMALL https://t.co/ENIgWIUDq1","['dips', 'economic', 'voucher', 'gratis', 'gojek', 'promo', 'gojek', 'a1', 'abg', 'gw', 'org', 'gojek', 'haha', 'masukin', 'ntr', 'pas', 'order', 'lgnsg', 'promo', 'aplgi', 'musim', 'ujan', 'gin', 'skuyy', 'gofood', 'gorideaja', 'gocaraja', 'gojekfattan', 'cobaingojek', 'gobandara', 'goweekend', 'yukngampus', 'gomall']",dips economic voucher gratis gojek promo gojek a1 abg gw org gojek haha masukin ntr pas order lgnsg promo aplgi musim ujan gin skuyy gofood gorideaja gocaraja gojekfattan cobaingojek gobandara goweekend yukngampus gomall,4.0,positive,positive
gojek,@animasolace Udh dpt orgnya blm? Klo blm mau di pesenin gojek aja teh 😅🙏,"['udh', 'dpt', 'orgnya', 'blm', 'blm', 'senin', 'gojek', 'teh']",udh dpt orgnya blm blm senin gojek teh,0.0,neutral,neutral
gojek,"@adnardn Wow hebat 
Itu driver gojek versi hemat kah?","['wow', 'hebat', 'driver', 'gojek', 'versi', 'hemat', 'kah']",wow hebat driver gojek versi hemat kah,1.0,positive,neutral
gojek,Ada yg namanya fitur gojek instan. Atau lu pesen pas pas udah di family mart. Yg namanya dicencel gojek mah dah biasa anjir. Baru pertama kali pake kah?????,"['yg', 'nama', 'fitur', 'gojek', 'instan', 'lu', 'sen', 'pas', 'pas', 'udah', 'family', 'mart', 'yg', 'nama', 'dicencel', 'gojek', 'mah', 'dah', 'anjir', 'kali', 'pake', 'kah']",yg nama fitur gojek instan lu sen pas pas udah family mart yg nama dicencel gojek mah dah anjir kali pake kah,-1.0,negative,negative
gojek,Nambah soal gojek,"['nambah', 'gojek']",nambah gojek,0.0,neutral,neutral
gojek,@Niccchie ini pinjol gojek? duluu ak di gojek aman aman aj kok,"['pinjol', 'gojek', 'duluu', 'ak', 'gojek', 'aman', 'aman', 'aj']",pinjol gojek duluu ak gojek aman aman aj,2.0,positive,positive
gojek,Grab &amp; Gojek exist for a reason. Kalau ngga mau berdesakan begitu y minimal pakai taxi online. Km ngga bisa afford online taxi je banyak gaya,"['grab', 'gojek', 'exist', 'reason', 'ngga', 'desa', 'minimal', 'pakai', 'taxi', 'online', 'km', 'ngga', 'afford', 'online', 'taxi', 'je', 'gaya']",grab gojek exist reason ngga desa minimal pakai taxi online km ngga afford online taxi je gaya,0.0,neutral,neutral
gojek,"Sudah lah goride hemat, pesennya pas masih antri. Hmm… betul sih pelanggan adalah raja. Tpi hargai lah waktu si abg gojek. Waktu yg dia habisin buat nunggu lu tuh, bisa tepake buat ambil orderan lain btw 🙂","['goride', 'hemat', 'sen', 'pas', 'antri', 'hmm', 'sih', 'langgan', 'raja', 'tpi', 'harga', 'si', 'abg', 'gojek', 'yg', 'habisin', 'nunggu', 'lu', 'tuh', 'tepake', 'ambil', 'order', 'btw']",goride hemat sen pas antri hmm sih langgan raja tpi harga si abg gojek yg habisin nunggu lu tuh tepake ambil order btw,0.0,neutral,neutral
gojek,"GoPay Bentuk Aliansi “Judi Pasti Rugi”, Gandeng Mitra Gojek dan Telkomsel Perangi Judi Online
https://t.co/pR5D2bo2FA","['gopay', 'bentuk', 'aliansi', 'judi', 'rugi', 'gandeng', 'mitra', 'gojek', 'telkomsel', 'rang', 'judi', 'online']",gopay bentuk aliansi judi rugi gandeng mitra gojek telkomsel rang judi online,0.0,neutral,neutral
gojek,"tujuan ngetweet ini apa? krn kl dibaca jg jelas bgt salah kakaknya. biasain order gojek tuh pas udah sampe di titik, apalagi titiknya no waiting zone. dikit-dikit spall spill sampe muka &amp; nama bapaknya gak disensor pdhl lebih mudah order lg dibanding misuh2 aplg bapanya ga salah","['tuju', 'ngetweet', 'krn', 'kl', 'baca', 'bgt', 'salah', 'kakak', 'biasain', 'order', 'gojek', 'tuh', 'pas', 'udah', 'sampe', 'titik', 'titik', 'waiting', 'zone', 'dikitdikit', 'spall', 'spill', 'sampe', 'muka', 'nama', 'bapak', 'gak', 'sensor', 'pdhl', 'mudah', 'order', 'lg', 'banding', 'misuh2', 'aplg', 'bapa', 'nggak', 'salah']",tuju ngetweet krn kl baca bgt salah kakak biasain order gojek tuh pas udah sampe titik titik waiting zone dikitdikit spall spill sampe muka nama bapak gak sensor pdhl mudah order lg banding misuh2 aplg bapa nggak salah,-2.5,negative,negative
gojek,"@Cetepbebek Seumur umur pake ojol (gojek always) dari tahun 2021 always bintang 5, kalo bete banget sama driver nya paling bintang 4 tanpa ucapan sangkyu, kalo driver nya asik w tambah tipe lebihh++ (kalo lagi banyak duit) 😅","['umur', 'umur', 'pake', 'ojol', 'gojek', 'always', '2021', 'always', 'bintang', 'bete', 'banget', 'driver', 'bintang', 'ucap', 'sangkyu', 'driver', 'asik', 'tipe', 'lebihh', 'kalo', 'duit']",umur umur pake ojol gojek always 2021 always bintang bete banget driver bintang ucap sangkyu driver asik tipe lebihh kalo duit,0.0,neutral,neutral
gojek,Kadang jauh lebih murah grab/gojek kl lg ada promo gede,"['kadang', 'murah', 'grabgojek', 'kl', 'lg', 'promo', 'gede']",kadang murah grabgojek kl lg promo gede,0.0,neutral,neutral
gojek,"@Ordinaryjhonny @delicatedss Beda 40rb ? Itu bedanya harga menu nya atau emg udh final bayar segitu bedanya? 
Biasanya selisih dikit. Dan kadang banyak jg yg malah lebih murah grab gojek. Subsidi silang","['beda', '40rb', 'beda', 'harga', 'menu', 'emg', 'udh', 'final', 'bayar', 'segitu', 'beda', 'selisih', 'dikit', 'kadang', 'yg', 'murah', 'grab', 'gojek', 'subsidi', 'silang']",beda 40rb beda harga menu emg udh final bayar segitu beda selisih dikit kadang yg murah grab gojek subsidi silang,-1.0,negative,negative
gojek,"stok nokos all NOGAR masi ada bub
● wa 10k
● shopee 6k inc pin, no pin 4k
● gojek 3k + pin jadi 5k
● gmail 4k
● kopken/fore/tomoro 3k
● tokped/lazada/ig/fb 3k
● apk lain start 3k
● X 5k (order kelipatan 5 get disc)

sung verif satset
💰 bisa QRIS
#zonauang
14-11'25","['stok', 'nokos', 'nogar', 'mas', 'bub', 'wa', '10k', 'shopee', '6k', 'inc', 'pin', 'pin', '4k', 'gojek', '3k', 'pin', '5k', 'gmail', '4k', 'kopkenforetomoro', '3k', 'tokpedlazadaigfb', '3k', 'apk', 'start', '3k', '5k', 'order', 'kelipat', 'disc', 'sung', 'verif', 'satset', 'qris', 'zonauang', '141125']",stok nokos nogar mas bub wa 10k shopee 6k inc pin pin 4k gojek 3k pin 5k gmail 4k kopkenforetomoro 3k tokpedlazadaigfb 3k apk start 3k 5k order kelipat disc sung verif satset qris zonauang 141125,0.0,neutral,neutral
gojek,"@UGM_FESS enak shopee der, gojek dah ngga open buat mitranyaa","['enak', 'shopee', 'der', 'gojek', 'dah', 'ngga', 'open', 'mitranyaa']",enak shopee der gojek dah ngga open mitranyaa,1.0,positive,neutral
gojek,Setelah kai terbitlah drama gojek. Kenapa sih orang2 pada arogan dan gak bisa lebih santai sedikit?! Nih orang2 yg kerjaannya dikit2 ngedumel dan komplain bisa gak sih memposisikan diri jadi orang lain dan dipake common sensenya https://t.co/8HPqMCkpHa,"['kai', 'terbit', 'drama', 'gojek', 'sih', 'orang2', 'arogan', 'gak', 'santai', 'nih', 'orang2', 'yg', 'kerja', 'dikit2', 'ngedumel', 'komplain', 'gak', 'sih', 'posisi', 'orang', 'dipake', 'common', 'sensenya']",kai terbit drama gojek sih orang2 arogan gak santai nih orang2 yg kerja dikit2 ngedumel komplain gak sih posisi orang dipake common sensenya,0.0,neutral,neutral
gojek,"Shopeefood Diskon 70% s/d 19rb minbel 20K. Resto tertentu, akun tertentu 🍒🥧

Cek dan klaim di resto ini 👇
https://t.co/EUpY4lxYsA
https://t.co/EUpY4lxYsA

Gofood grabfood kode promo go grab shopee food sfood voucher gacoan daget gojek gratis ongkir Rizky ridho babu Jumat https://t.co/bRJCCKdL8r","['shopeefood', 'diskon', '70', 'sd', '19rb', 'minbel', '20k', 'resto', 'akun', 'cek', 'klaim', 'resto', 'gofood', 'grabfood', 'kode', 'promo', 'go', 'grab', 'shopee', 'food', 'sfood', 'voucher', 'gaco', 'daget', 'gojek', 'gratis', 'ongkir', 'rizky', 'ridho', 'babu', 'jumat']",shopeefood diskon 70 sd 19rb minbel 20k resto akun cek klaim resto gofood grabfood kode promo go grab shopee food sfood voucher gaco daget gojek gratis ongkir rizky ridho babu jumat,5.0,positive,positive
gojek,"Dari kemarin w liat org diaduin army lah ke tempat kerja, KAI lah, gojek juga hadehhhh udah kebolak-balik ya yang salah galak bener","['kemarin', 'liat', 'org', 'diaduin', 'army', 'kerja', 'kai', 'gojek', 'hadehhhh', 'udah', 'kebolakbalik', 'ya', 'salah', 'galak', 'bener']",kemarin liat org diaduin army kerja kai gojek hadehhhh udah kebolakbalik ya salah galak bener,-1.0,negative,negative
